,actor_id,type,public_repos,public_gists,followers,following
2634,73201,User,64,33,22,8
2635,73419,User,130,13,1517,1621
2636,73818,User,37,4,208,16
2637,75886,User,117,7,50,3
2638,81079,User,270,44,174,28
2639,81248,User,159,7,130,412
2640,82073,User,49,2,31,44
2641,84202,User,100,0,49,2
2642,85504,User,146,19,111,69
2643,87379,User,63,49,33,54
2644,87944,User,110,18,60,220
2645,89638,User,116,33,318,13
2646,89910,User,253,173,953,77
2647,91730,User,535,11,519,164
2648,92846,User,36,7,31,10
2649,93434,User,167,43,417,276
2650,95658,User,74,11,30,18
2651,96040,User,60,1,69,0
2652,96308,User,41,18,55,0
2653,96958,User,33,13,223,1
2654,99316,User,33,0,146,0
2655,100893,User,209,5,473,0
2656,102133,User,5,0,14,3
2657,103087,User,43,4,113,28
2658,104845,User,36,2,33,0
2659,107261,User,170,25,201,255
2660,107534,User,28,7,28,18
2661,108205,User,122,131,137,20
2662,108316,User,31,3,38,7
2663,109152,User,167,12,132,0
2664,109415,User,46,214,74,34
2665,109690,User,65,0,170,3
2666,109876,User,126,21,35,37
2667,112982,User,216,105,975,0
2668,114159,User,73,36,220,159
2669,120119,User,55,4,145,7
2670,120362,User,18,4,35,30
2671,123679,User,48,3,137,18
2672,123919,User,31,17,81,5
2673,128561,User,40,26,8,14
2674,129603,User,42,5,137,12
2675,131427,User,159,98,284,54
2676,134745,User,127,453,717,38
2677,138339,User,35,17,57,42
2678,139499,User,160,19,190,555
2679,140370,User,411,418,4713,191
2680,142908,User,58,60,52,0
2681,143523,User,13,5,56,0
2682,143615,User,120,11,32,34
2683,144328,User,104,16,157,17
2684,144616,User,84,21,53,65
2685,146201,User,2,9,132,0
2686,146817,User,53,13,86,82
2687,148037,User,256,27,491,0
2688,153596,User,141,31,1681,50
2689,154479,User,5,0,20,17
2690,157892,User,32,0,40,10
2691,158568,User,48,4,38,3
2692,161052,User,171,53,1104,175
2693,161571,User,355,21,438,3
2694,164148,User,34,1,22,5
2695,164197,User,46,1,98,10
2696,173369,User,16,2,45,3
2697,176218,User,118,67,82,1
2698,179397,User,48,2,12,3
2699,180773,User,77,94,398,88
2700,180987,User,57,4,361,6
2701,184815,User,124,5,476,9
2702,186131,User,142,30,580,18
2703,188095,User,37,5,66,32
2704,190000,User,11,0,8,7
2705,190132,User,45,6,28,6
2706,190649,User,173,7,87,15
2707,193367,User,43,8,127,0
2708,194764,User,205,60,132,11
2709,199592,User,242,139,655,25
2710,200560,User,111,6,141,7
2711,201340,User,29,1,184,14
2712,205419,User,56,7,70,9
2713,208217,User,78,24,2838,4
2714,209966,User,104,42,206,190
2715,213514,User,263,61,155,31
2716,213730,User,60,7,134,5
2717,213943,User,42,198,191,2
2718,214207,User,122,16,487,39
2719,219224,User,28,0,200,0
2720,220900,User,235,13,678,129
2721,221044,User,1,0,1,0
2722,222664,User,50,0,38,22
2723,225909,User,64,9,10,2
2724,229984,User,134,4,71,0
2725,234261,User,78,14,423,30
2726,235307,User,41,13,32,1
2727,235570,User,189,23,127,53
2728,237508,User,98,43,140,207
2729,244096,User,369,82,365,4
2730,244239,User,29,7,26,4
2731,245432,User,92,18,180,24
2732,246574,User,86,3,526,1
2733,249268,User,139,62,137,1
2734,250224,User,68,19,548,9
2735,251987,User,50,14,111,9
2736,264426,User,29,3,17,11
2737,265507,User,358,33,142,0
2738,265639,User,46,2,10,0
2739,266751,User,33,2,175,0
2740,271210,User,5,1,8,2
2741,271950,User,233,68,1319,6
2742,275961,User,17,1,51,2
2743,278432,User,165,136,690,53
2744,280787,User,33,19,17,2
2745,282080,User,19,4,1909,0
2746,282361,User,41,7,43,2
2747,283696,User,97,17,390,21
2748,289412,User,35,125,83,0
2749,290303,User,256,3,279,173
2750,292714,User,45,14,377,24
2751,292906,User,44,0,3,2
2752,293473,User,129,5,912,0
2753,303201,User,60,16,3096,0
2754,313866,User,95,5,71,2
2755,314564,User,213,23,175,161
2756,316357,User,214,101,562,4
2757,316880,User,104,41,191,0
2758,316929,User,56,4,44,14
2759,321235,User,234,27,58,4
2760,323379,User,74,1,40,0
2761,326750,User,140,22,45,7
2762,330628,User,166,5,625,0
2763,336823,User,82,413,17,1
2764,339312,User,0,3,13,3
2765,339322,User,5,5,25,17
2766,340653,User,160,25,175,113
2767,349621,User,30,2,2171,74
2768,349751,User,29,5,108,2
2769,350947,User,145,1,410,188
2770,351125,User,26,7,545,83
2771,351644,User,18,1,52,0
2772,354741,User,26,4,5,0
2773,357222,User,129,2,35,0
2774,357758,User,35,102,26,1
2775,360020,User,63,9,88,25
2776,361374,User,93,7,121,0
2777,362578,User,37,0,14,3
2778,363447,User,120,15,51,19
2779,364896,User,215,16,135,27
2780,372735,User,298,9,306,74
2781,374293,User,18,4,54,12
2782,379606,User,165,25,1024,21
2783,379665,User,24,33,45,7
2784,380268,User,37,0,7,2
2785,383250,User,138,39,87,51
2786,387753,User,4,0,32,1
2787,388311,User,2,2,19,0
2788,388571,User,46,1,85,11
2789,395096,User,122,46,62,24
2790,397448,User,72,13,38,25
2791,397622,User,61,2,52,35
2792,399020,User,20,0,10,3
2793,399535,User,462,170,380,25
2794,400257,User,87,3,51,3
2795,402248,User,44,72,111,3
2796,407542,User,15,1,4,0
2797,408765,User,51,5,23,10
2798,409615,User,34,5,232,8
2799,410028,User,49,7,39,111
2800,417751,User,90,52,454,44
2801,426049,User,24,4,7,3
2802,429209,User,181,42,55,1
2803,429763,User,249,39,52,9
2804,432385,User,186,1,173,1
2805,432915,User,96,118,273,0
2806,438664,User,81,14,54,58
2807,441914,User,7,0,3,0
2808,442180,User,211,28,474,22
2809,444265,User,21,1,20,6
2810,445320,User,47,13,22,18
2811,448274,User,139,179,332,6
2812,453603,User,6,0,9,0
2813,454682,User,242,3,67,26
2814,455281,User,13,0,24,28
2815,460937,User,44,11,167,1
2816,463376,User,13,0,2,1
2817,475144,User,55,7,48,1
2818,480590,User,190,14,78,0
2819,480884,User,57,4,30,12
2820,486540,User,33,7,26,3
2821,490004,User,37,5,61,1
2822,495429,User,37,26,39,1
2823,497214,User,183,20,340,54
2824,498917,User,213,112,316,0
2825,499966,User,10,2,22,0
2826,500424,User,94,12,8,1
2827,506183,User,6,0,2,0
2828,507615,User,247,8,6595,421
2829,509265,User,35,31,161,0
2830,513398,User,147,14,54,19
2831,520258,User,72,7,65,52
2832,523590,User,62,45,123,12
2833,530024,User,29,0,30,1
2834,532022,User,288,6,79,337
2835,539268,User,10,3,7,23
2836,541438,User,6,1,1,3
2837,545779,User,1,3,120,14
2838,548304,User,31,1,100,22
2839,548849,User,4,12,233,0
2840,549407,User,9,6,51,0
2841,551323,User,51,2,44,17
2842,553697,User,60,0,24,44
2843,556932,User,176,64,720,92
2844,559221,User,120,14,55,8
2845,559288,User,62,37,61,142
2846,562238,User,24,13,31,0
2847,569754,User,161,51,25,11
2848,574013,User,10,6,0,0
2849,574350,User,31,0,15,27
2850,575353,User,140,13,243,20
2851,579004,User,9,0,5,2
2852,579974,User,37,25,449,39
2853,580421,User,15,26,143,0
2854,580672,User,6,0,24,11
2855,582946,User,37,6,78,47
2856,586179,User,48,0,5,2
2857,589034,User,356,95,1048,51
2858,591737,User,15,5,16,10
2859,598327,User,19,0,51,0
2860,601423,User,46,9,109,5
2861,601473,User,104,16,165,0
2862,602886,User,60,7,38,0
2863,609230,User,49,6,27,17
2864,609465,User,39,8,8,0
2865,610090,User,28,0,374,2
2866,613956,User,593,146,774,397
2867,615952,User,6,0,3,1
2868,616428,User,144,4,2209,16
2869,623453,User,144,13,411,0
2870,627123,User,50,5,16,2
2871,641278,User,221,1348,317,119
2872,642656,User,51,41,51,0
2873,644092,User,86,15,31,35
2874,647318,User,24,3,582,0
2875,648372,User,175,79,163,66
2876,660812,User,33,2,10,0
2877,662003,User,26,2,118,1
2878,664258,User,47,7,24,0
2879,666005,User,131,21,650,42
2880,668244,User,59,6,78,15
2881,676637,User,72,53,2288,24
2882,677393,User,18,1,349,18
2883,677833,User,22,0,57,32
2884,682784,User,30,3,310,0
2885,687996,User,15,5,2374,0
2886,690559,User,61,17,13,0
2887,694745,User,20,1,20,4
2888,705123,User,366,21,116,38
2889,705951,User,38,2,108,10
2890,709500,User,27,0,5,0
2891,711864,User,92,6,147,3
2892,714455,User,64,74,29,32
2893,717901,User,195,9,35,3
2894,719641,User,144,4,250,180
2895,719722,User,18,0,242,0
2896,720787,User,43,20,213,4
2897,720821,User,28,1,9,13
2898,722550,User,119,15,41,4
2899,724848,User,133,75,143,47
2900,733282,User,15,9,32,40
2901,734200,User,93,2,813,10
2902,735314,User,16,14,15,12
2903,737821,User,0,3,74,11
2904,738724,User,267,44,170,162
2905,741229,User,35,2,36,13
2906,741836,User,83,7,102,5
2907,753917,User,92,10,109,3
2908,763385,User,0,2,0,0
2909,765740,User,259,7,261,0
2910,773875,User,169,14,134,213
2911,774791,User,88,5,93,13
2912,779321,User,55,11,53,32
2913,782139,User,6,0,0,0
2914,782704,User,92,6,882,14
2915,786704,User,0,1,1,1
2916,788572,User,17,3,7,0
2917,796529,User,69,5,28,0
2918,799353,User,129,49,59,47
2919,806360,User,50,0,75,0
2920,808713,User,83,9,109,23
2921,814471,User,59,0,10,0
2922,820551,User,30,1,37,8
2923,821270,User,62,16,19,4
2924,822522,User,16,1,1412,1
2925,826111,User,260,234,150,65
2926,829678,User,68,6,11,10
2927,830084,User,32,10,14,6
2928,831718,User,89,7,845,25
2929,833231,User,140,30,445,72
2930,837180,User,82,21,96,69
2931,842470,User,71,2,30,0
2932,846565,User,19,128,265,13
2933,855034,User,43,18,124,7
2934,860276,User,11,24,115,7
2935,862245,User,31,5,21,3
2936,862472,User,50,21,23,0
2937,868844,User,188,33,198,102
2938,870673,User,44,63,18,2
2939,872310,User,98,17,4421,25
2940,893749,User,5,3,11,0
2941,895728,User,16,0,17,0
2942,896423,User,17,3,364,4
2943,897294,User,27,0,20,4
2944,900690,User,118,24,1826,0
2945,904248,User,34,0,61,0
2946,906600,User,94,7,500,44
2947,907430,User,11,1,16,9
2948,911566,User,30,1,649,0
2949,913445,User,24,34,80,12
2950,914968,User,52,0,106,1
2951,915763,User,34,14,8,9
2952,942359,User,9,8,47,5
2953,945577,User,37,23,25,0
2954,960340,User,68,92,74,10
2955,962791,User,38,28,18,83
2956,964298,User,127,21,60,0
2957,965809,User,85,11,25,7
2958,972014,User,37,109,656,0
2959,973709,User,85,2,128,27
2960,974411,User,45,2,35,6
2961,976291,User,71,17,30,9
2962,983494,User,93,14,61,15
2963,984374,User,32,15,45,8
2964,986307,User,37,4,11,0
2965,989826,User,29,38,13,4
2966,1000627,User,18,9,16,2
2967,1010430,User,12,2,99,0
2968,1014611,User,31,0,9,0
2969,1020496,User,173,165,1058,6
2970,1021154,User,92,16,31,37
2971,1025173,User,30,4,13,12
2972,1035064,User,30,0,20,1
2973,1037931,User,293,32,1597,0
2974,1050061,User,48,17,34,0
2975,1050156,User,54,40,115,13
2976,1053180,User,36,10,7,4
2977,1054456,User,10,0,442,0
2978,1054559,User,17,1,12,5
2979,1055913,User,14,1,129,18
2980,1085697,User,81,1,263,24
2981,1096616,User,385,244,808,12
2982,1098412,User,59,9,401,2
2983,1098415,User,23,0,41,0
2984,1101012,User,13,4,17,1
2985,1103398,User,16,11,19,4
2986,1103629,User,110,4,45,8
2987,1105672,User,77,2,10,4
2988,1123119,User,39,86,63,0
2989,1142958,User,193,89,1781,61
2990,1149597,User,18,5,56,44
2991,1151289,User,11,0,14,1
2992,1154337,User,9,1,39,14
2993,1160355,User,40,2,22,17
2994,1171835,User,39,4,5,0
2995,1174866,User,125,5,168,42
2996,1183441,User,78,12,6804,66
2997,1190097,User,128,5,282,16
2998,1190450,User,61,11,607,0
2999,1191797,User,23,59,153,1
3000,1192814,User,12,0,13,2
3001,1200159,User,68,15,61,7
3002,1203991,User,184,3,399,89
3003,1204802,User,4,1,120,10
3004,1205032,User,25,0,34,0
3005,1206691,User,2,2,36,0
3006,1207059,User,37,2,24,2
3007,1220710,User,170,9,125,8
3008,1221057,User,18,0,13,0
3009,1221263,User,48,2,31,7
3010,1222880,User,14,1,43,0
3011,1223213,User,87,27,80,120
3012,1230551,User,16,4,40,7
3013,1233838,User,7,0,9,0
3014,1233880,User,17,2,21,4
3015,1235097,User,137,105,251,7
3016,1238659,User,38,8,132,1
3017,1239415,User,74,0,12,13
3018,1239644,User,18,5,17,5
3019,1240066,User,45,13,18,15
3020,1246139,User,169,0,47,9
3021,1246157,User,85,5,61,93
3022,1247472,User,31,0,54,2
3023,1248668,User,22,1,156,1
3024,1270189,User,14,6,65,1
3025,1281234,User,4,1,62,24
3026,1282577,User,203,18,777,0
3027,1288616,User,60,0,43,7
3028,1293565,User,20,14,382,57
3029,1297598,User,397,772,72,12
3030,1299064,User,77,60,149,3
3031,1311555,User,70,0,505,5
3032,1312331,User,31,27,64,8
3033,1314156,User,8,2,4,0
3034,1317988,User,59,4,83,51
3035,1323708,User,1516,33,654,65
3036,1329674,User,110,6,15,3
3037,1330683,User,255,23,646,5
3038,1331115,User,33,2,15,0
3039,1331856,User,24,1,20,14
3040,1334620,User,5,3,39,1
3041,1335687,User,22,2,47,10
3042,1340565,User,12,0,23,2
3043,1352132,User,66,3,9,3
3044,1355668,User,32,1,21,0
3045,1358764,User,210,48,202,122
3046,1370580,User,109,26,81,27
3047,1371996,User,1,0,2,0
3048,1373887,User,117,1,210,12
3049,1374172,User,181,4,184,36
3050,1378165,User,121,37,418,10
3051,1386266,User,17,0,22,0
3052,1387653,User,173,18,77,0
3053,1400464,User,78,2,253,62
3054,1406456,User,226,18,82,23
3055,1408859,User,474,118,402,73
3056,1410613,User,60,61,936,42
3057,1412254,User,234,43,1576,2
3058,1417849,User,8,0,10,4
3059,1424596,User,67,3,174,115
3060,1425259,User,410,30,53,34
3061,1427840,User,47,0,220,1
3062,1431969,User,121,5,315,0
3063,1435395,User,147,19,79,51
3064,1439229,User,55,22,1340,30
3065,1443603,User,28,7,63,13
3066,1443719,User,14,0,16,7
3067,1445107,User,17,0,4,0
3068,1445368,User,106,26,27,12
3069,1447303,User,2,0,37,0
3070,1450004,User,130,1,1938,33
3071,1467123,User,81,0,93,0
3072,1468240,User,10,0,21,27
3073,1468505,User,4,2,4,3
3074,1474303,User,34,6,7,0
3075,1479555,User,53,11,22,5
3076,1482859,User,15,4,27,3
3077,1484494,User,100,4,119,14
3078,1487073,User,54,5,159,1
3079,1490496,User,98,11,55,23
3080,1497730,User,47,2,31,2
3081,1500769,User,73,12,27,7
3082,1508364,User,58,47,29,0
3083,1523104,User,93,72,363,20
3084,1525333,User,29,0,51,78
3085,1525421,User,115,15,37,4
3086,1530033,User,7,0,14,3
3087,1530283,User,150,1,50,18
3088,1532934,User,34,3,13,3
3089,1538165,User,43,3,31,1
3090,1540469,User,43,4,37,34
3091,1569635,User,40,0,351,0
3092,1571408,User,86,2,80,0
3093,1573213,User,20,0,1,3
3094,1581419,User,18,0,3,3
3095,1588319,User,73,1,156,12
3096,1616909,User,197,10,59,40
3097,1618116,User,42,2,22,4
3098,1623689,User,7,2,3419,2
3099,1646931,User,198,6,356,61
3100,1672706,User,8,0,11,0
3101,1686124,User,73,14,11,1
3102,1688533,User,75,13,31,59
3103,1692624,User,23,65,79,6
3104,1694067,User,218,17,82,2
3105,1696019,User,47,0,10,2
3106,1697105,User,33,0,21,1
3107,1699996,User,35,15,28,2
3108,1700823,User,194,17,256,46
3109,1701473,User,85,4,336,2
3110,1710179,User,29,1,14,0
3111,1714243,User,37,9,8,3
3112,1719781,User,223,39,61,50
3113,1721820,User,72,34,432,0
3114,1728657,User,13,1,35,3
3115,1736354,User,122,13,551,223
3116,1746272,User,50,27,217,0
3117,1748388,User,16,2,48,96
3118,1757421,User,1,0,3,0
3119,1760218,User,12,12,126,561
3120,1761698,User,17,48,569,298
3121,1764393,User,114,48,118,143
3122,1779249,User,233,0,42,0
3123,1779792,User,28,4,69,0
3124,1786438,User,230,11,409,26
3125,1795573,User,11,1,5,0
3126,1798520,User,36,5,7,0
3127,1820049,User,30,0,7,4
3128,1821173,User,39,2,408,0
3129,1821746,User,77,0,189,38
3130,1826249,User,444,14,43,0
3131,1829294,User,71,51,181,7
3132,1830331,User,93,4,69,13
3133,1833023,User,31,3,13,5
3134,1835343,User,108,1,15,3
3135,1839101,User,111,4,58,2
3136,1842363,User,15,7,11,1
3137,1847577,User,147,9,99,172
3138,1857049,User,462,73,282,572
3139,1858430,User,66,3,35,15
3140,1867845,User,88,37,6,3
3141,1874151,User,37,11,8,0
3142,1884376,User,22,11,862,76
3143,1887398,User,39,10,196,11
3144,1896383,User,91,84,573,29
3145,1903556,User,62,23,76,73
3146,1903815,User,31,0,23,0
3147,1906689,User,45,3,22,0
3148,1908815,User,220,81,144,122
3149,1908898,User,28,0,387,0
3150,1912974,User,31,2,31,7
3151,1916073,User,18,2,128,23
3152,1918780,User,50,2,56,1
3153,1926390,User,34,2,22,0
3154,1926905,User,124,2,1694,29
3155,1927188,User,45,11,14,20
3156,1928002,User,30,41,65,0
3157,1931590,User,20,1,290,1
3158,1931615,User,65,16,34,6
3159,1932563,User,50,1,52,8
3160,1937389,User,17,0,29,1
3161,1937956,User,14,1,10,0
3162,1940490,User,102,2,5510,33
3163,1945449,User,80,0,380,30
3164,1959736,User,49,0,25,0
3165,1976777,User,64,18,22,10
3166,1980422,User,45,2,56,0
3167,1985317,User,25,8,43,11
3168,2010320,User,201,5,412,447
3169,2011575,User,16,0,16,6
3170,2018407,User,33,4,46,10
3171,2036909,User,125,53,605,190
3172,2051563,User,4,0,31,0
3173,2060446,User,68,0,177,8
3174,2065803,User,42,16,26,0
3175,2090772,User,45,0,12,0
3176,2093023,User,265,25,60,7
3177,2099293,User,19,1,125,1
3178,2104453,User,77,1,222,1
3179,2114189,User,16,4,50,0
3180,2124984,User,9,0,90,2
3181,2126764,User,6,0,11,4
3182,2133137,User,37,3,138,4
3183,2133361,User,36,0,23,25
3184,2137763,User,57,13,54,21
3185,2151186,User,25,0,7,1
3186,2153367,User,61,4,519,9
3187,2158863,User,163,21,109,540
3188,2168535,User,20,6,15,0
3189,2181522,User,145,12,99,22
3190,2182308,User,29,14,4,3
3191,2184114,User,41,0,35,7
3192,2188973,User,4,0,0,0
3193,2190658,User,48,6,56,2
3194,2212006,User,1159,31,4341,26
3195,2215778,User,55,5,183,0
3196,2256941,User,57,1,223,16
3197,2280544,User,96,14,201,15
3198,2303039,User,77,6,27,3
3199,2307986,User,22,0,7,1
3200,2315673,User,7,0,1,3
3201,2333931,User,27,0,30,5
3202,2341877,User,22,0,7,0
3203,2368736,User,47,0,48,17
3204,2386768,User,41,29,23,62
3205,2388823,User,3,0,5,0
3206,2438855,User,2,0,3,0
3207,2453524,User,42,35,102,15
3208,2478850,User,11,30,20,15
3209,2495321,User,10,0,1,0
3210,2507232,User,80,11,658,45
3211,2544323,User,50,7,39,21
3212,2564094,User,34,0,74,0
3213,2574275,User,35,3,75,62
3214,2574405,User,59,6,50,70
3215,2604887,User,33,0,29,4
3216,2606959,User,25,59,85,3
3217,2607934,User,25,7,800,0
3218,2608468,User,116,109,1289,9
3219,2642209,User,49,1,2253,0
3220,2647236,User,72,20,58,66
3221,2673520,User,30,0,27,1
3222,2674029,User,1,0,10,2
3223,2690773,User,7,2,27,1
3224,2692094,User,7,0,3,0
3225,2694663,User,36,9,1072,0
3226,2711795,User,32,3,14,5
3227,2711945,User,79,12,155,28
3228,2737650,User,69,7,29,5
3229,2752495,User,12,0,16,0
3230,2758593,User,41,13,50,56
3231,2770146,User,35,0,51,16
3232,2775157,User,15,3,33,1
3233,2797601,User,7,0,7,2
3234,2803503,User,11,4,78,6
3235,2892853,User,74,23,1652,10
3236,2893260,User,15,5,22,0
3237,2896623,User,138,41,299,11
3238,2941178,User,78,4,160,14
3239,2969204,User,37,1,28,0
3240,2974888,User,47,3,10,1
3241,2985843,User,19,2,57,2
3242,2996492,User,4,26,177,1
3243,3018448,User,138,15,385,58
3244,3043395,User,71,31,147,6
3245,3050060,User,226,56,1164,2
3246,3051719,User,11,1,4,6
3247,3072861,User,63,4,76,119
3248,3076261,User,16,0,1,0
3249,3097194,User,158,15,111,43
3250,1475305,User,105,0,74,91
3251,1482089,User,40,2,13,2
3252,1486729,User,86,15,122,7
3253,1486805,User,98,6,48,19
3254,1490444,User,20,0,19,8
3255,1500952,User,13,4,0,0
3256,1507158,User,52,19,27,6
3257,1508827,User,11,0,9,4
3258,1512299,User,32,3,108,4
3259,1525481,User,128,89,1167,4
3260,1527315,User,71,10,77,13
3261,1544111,User,21,25,806,0
3262,1549571,User,37,38,67,4
3263,1552519,User,91,0,24,0
3264,1554276,User,30,20,175,38
3265,1562646,User,9,0,76,11
3266,1569754,User,30,13,2,1
3267,1577071,User,50,0,24,0
3268,1577132,User,155,17,174,158
3269,1580956,User,214,53,317,0
3270,1585431,User,41,1,23,13
3271,1588747,User,74,12,28,3
3272,1589480,User,2,1,195,0
3273,1595739,User,33,9,40,5
3274,1606943,User,14,0,17,0
3275,1607653,User,1017,0,275,0
3276,1616682,User,83,22,245,81
3277,1628898,User,19,0,5,0
3278,1629360,User,8,0,20,1
3279,1629419,User,54,2,29,14
3280,1632407,User,10,0,24,4
3281,1633368,User,58,22,306,74
3282,1633401,User,44,58,151,9
3283,1638467,User,7,0,82,4
3284,1638483,User,86,50,69,193
3285,1647645,User,126,0,63,34
3286,1654627,User,3,0,1,0
3287,1656464,User,12,0,12,0
3288,1659004,User,22,0,238,2
3289,1659704,User,3,3,4,0
3290,1660095,User,6,0,115,0
3291,1662261,User,55,3,62,11
3292,1663286,User,18,11,194,0
3293,1664457,User,5,0,2,3
3294,1668778,User,23,5,92,13
3295,1671563,User,131,12,553,35
3296,1672581,User,1,0,5,0
3297,1675958,User,71,2,63,5
3298,1676003,User,12,2,59,4
3299,1683890,User,20,0,59,12
3300,1692009,User,174,62,204,1
3301,1693688,User,117,16,340,0
3302,1697814,User,10,0,5,5
3303,1701815,User,59,6,54,12
3304,1711637,User,18,4,5,0
3305,1713708,User,23,11,83,2
3306,1715595,User,48,0,19,0
3307,1717248,User,48,4,6,2
3308,1719482,User,44,0,13,25
3309,1727427,User,24,4,75,2
3310,1737026,User,88,17,91,18
3311,1740859,User,232,17,52,43
3312,1745006,User,138,12,120,0
3313,1749012,User,33,0,3,1
3314,1750815,User,77,0,172,1
3315,1755071,User,140,23,185,263
3316,1759681,User,11,1,3,16
3317,1760158,User,2,1,0,0
3318,1762463,User,22,5,145,7
3319,1779034,User,30,15,9,3
3320,1779129,User,29,2,21,0
3321,1785925,User,49,14,95,1
3322,1791869,User,2,0,3,0
3323,1799196,User,11,0,1,0
3324,1809166,User,39,0,25,7
3325,1813008,User,80,13,46,10
3326,1820266,User,0,0,0,0
3327,1822286,User,24,0,7,5
3328,1825894,User,61,26,135,0
3329,1838041,User,10,0,5,4
3330,1845314,User,74,13,116,24
3331,1849909,User,36,2,144,0
3332,1857993,User,253,55,2185,0
3333,1860335,User,100,16,861,13
3334,1866448,User,499,117,206,583
3335,1869731,User,10,1,5,1
3336,1885005,User,26,1,9,4
3337,1888526,User,107,76,168,11
3338,1897962,User,38,1,125,0
3339,1899334,User,457,24,230,0
3340,1900676,User,24,6,157,283
3341,1907488,User,46,7,14,2
3342,1907938,User,63,0,39,39
3343,1916485,User,84,11,756,73
3344,1924134,User,0,21,2043,339
3345,1926584,User,8,10,275,0
3346,1933157,User,62,14,112,31
3347,1938181,User,6,0,5,0
3348,1943243,User,55,1,76,0
3349,1943319,User,4,0,52,11
3350,1945390,User,4,0,2,0
3351,1957048,User,229,18,451,7
3352,1967266,User,19,1,23,29
3353,1982263,User,6,0,7,0
3354,1992658,User,18,0,32,0
3355,1993032,User,33,4,28,38
3356,2008881,User,35,2,10,5
3357,2028541,User,36,10,135,17
3358,2041322,User,104,7,3594,36
3359,2067825,User,40,3,5,2
3360,2070010,User,13,0,15,4
3361,2086945,User,110,15,7,18
3362,2090066,User,2,0,44,0
3363,2094371,User,16,0,41,72
3364,2102036,User,14,5,159,65
3365,2109932,User,146,14,95,0
3366,2110786,User,15,0,490,0
3367,2125926,User,11,0,2,10
3368,2129135,User,85,21,121,32
3369,2143586,User,68,2,14,0
3370,2146880,User,7,0,31,0
3371,2148028,User,10,0,1,0
3372,2148558,User,25,2,72,15
3373,2156688,User,80,12,130,3
3374,2157006,User,26,0,16,0
3375,2159081,User,23,8,22,1
3376,2163001,User,236,88,278,12
3377,2165663,User,14,16,333,1
3378,2170248,User,9,17,13,8
3379,2182116,User,11,0,5,0
3380,2182307,User,69,0,1045,28
3381,2184312,User,29,20,73,26
3382,2190086,User,44,249,27,26
3383,2193314,User,157,5,1779,37
3384,2202520,User,7,2,12,0
3385,2211145,User,55,0,161,3
3386,2219302,User,50,2,6,9
3387,2233414,User,146,7,77,13
3388,2239616,User,57,7,46,65
3389,2246121,User,80,10,295,20
3390,2256104,User,52,15,60,1
3391,2282099,User,13,0,26,11
3392,2344308,User,48,4,175,14
3393,2359375,User,144,275,166,47
3394,2366731,User,45,20,149,51
3395,2377013,User,8,0,8,3
